unique_id,category,length_type,num_audio,n_choices,method,method_name,signal,budget,n_particles,gold_letter,selected_letter,majority_letter,preds,distinct_ratio,consensus,ess_ratio,parsed_ratio,oracle_correct,selected_correct,majority_correct,error
intent_detection_8356db95-6734-42e7-8843-ebbca45c4df2,intent_detection,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,C,C,"C,C,C,C,C,C,C,C,C,C,C,D,C,C,C,C,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",0.0469,0.9688,0.7129,1.0,True,True,True,
gender_prediction_0379d371-773a-4e21-8873-ee51c2ac1b36,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,A,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0156,1.0,1.0,1.0,True,True,True,
gender_prediction_25b0fe04-50d6-4d4a-b544-e1ed4fc9d963,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,A,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0156,1.0,1.0,1.0,True,True,True,
logical_reasoning_f59df4f2-e22c-4ca2-b27d-e8a683fa1045,logical_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,A,"A,A,A,A,C,A,C,C,A,A,A,A,A,A,A,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A,C,A,A,A,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0312,0.8906,0.9515,1.0,False,False,False,
gender_prediction_3415866d-bf11-4953-ba4c-be63d954c71d,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,B,"A,B,A,B,B,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,?,B,A,A,A,A,A,B,B,A,B,B,B,A,A,A,A,A,?,?,B,B,A,A,A,A,A,A,B,B,A,B,B,A,A,A,B,B,B,A,B,B,B",0.0312,0.5469,0.6233,0.9531,True,False,True,
disfluency_detection_31e691c9-6b33-4e50-8ed3-272a3dc60587,disfluency_detection,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,B,B,"B,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0312,0.9844,0.9544,1.0,False,False,False,
gender_prediction_b0fef330-720d-45e3-bcda-03746c4b8de3,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,A,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0156,1.0,1.0,1.0,True,True,True,
intent_detection_cbda6fe3-9e21-4fa7-9577-980879efa007,intent_detection,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,C,C,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",0.0312,0.9844,0.571,1.0,False,False,False,
logical_reasoning_fad72902-be0c-4d1d-9497-e8e856002cfa,logical_reasoning,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,A,A,"A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0312,0.9688,0.9195,1.0,False,False,False,
intonation_based_reasoning_d5980fb3-ebea-4c31-8247-502117fa193a,intonation_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0156,1.0,1.0,1.0,False,False,False,
gender_prediction_f26df59c-e393-49b9-8eba-dae238e32215,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,A,"A,A,A,A,A,A,B,A,B,B,B,B,A,A,A,A,A,A,B,A,A,A,A,B,A,A,A,B,B,A,A,A,B,A,B,A,A,A,B,B,A,A,B,A,A,A,B,A,A,B,A,A,A,A,B,B,A,A,B,B,B,A,A,A",0.0312,0.6719,0.7819,1.0,True,False,False,
disfluency_detection_404b2fec-7835-4fc6-b55d-ce3d633c0cb0,disfluency_detection,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0156,1.0,0.981,1.0,False,False,False,
intonation_based_reasoning_c6857407-15e5-4486-a6cf-8ea1e7591b90,intonation_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,C,C,"C,C,C,C,C,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,C,C,C,C,C,C,C,C,C,C,C,D",0.0625,0.9219,0.9505,1.0,True,False,False,
gender_prediction_216c3ffb-1182-4612-803c-1a0643fb2a6d,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,B,B,B,"B,B,A,?,?,A,A,?,?,A,B,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B,?,B,B,B,?,B,B,B,B,A,A,A,A,A,B,B,B,?,A,B,B,B,B,B,B,B,B,B,B,A,A,B,B,B,?,B,B,B",0.0312,0.6719,0.7305,0.875,True,True,True,
gender_prediction_5c6b3421-33ca-4f84-8e54-4ce96dd15987,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,A,"B,A,A,A,B,B,B,B,B,B,B,?,?,B,B,B,A,A,B,A,A,B,A,A,A,B,B,A,A,B,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,?,A,A,B,?,B,A,A,A,A,A,A,A,A,B,B,B,B",0.0312,0.5312,0.7921,0.9375,True,False,False,
gender_prediction_3212e3ca-0bbb-42de-8bef-8d0f42329636,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,A,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0156,1.0,1.0,1.0,True,True,True,
logical_reasoning_f5658d49-3326-44ce-b6ca-a3ecc4edcfc7,logical_reasoning,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,C,C,"C,C,C,C,C,C,A,C,C,C,A,C,C,A,A,C,C,C,C,A,C,A,C,C,C,A,C,A,C,C,C,C,C,A,A,C,C,C,A,C,C,A,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,C,C,C,C,A,A,A",0.0312,0.75,0.9038,1.0,True,True,True,
gender_prediction_38f8b6a9-61db-4c7a-af99-f56d1f674ef9,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,A,"B,A,A,B,A,?,A,A,B,B,B,B,B,B,A,B,B,A,B,B,A,B,B,B,B,B,B,A,A,B,B,A,A,A,A,A,B,B,B,A,A,B,B,A,A,A,A,A,A,B,A,A,A,B,B,A,A,A,A,A,A,B,B,A",0.0312,0.5156,0.776,0.9844,True,False,False,
intonation_based_reasoning_d446f97e-eb48-4f03-a77b-6ad0bcdbb0dd,intonation_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,C,C,"A,A,C,C,A,A,B,B,A,C,C,C,C,C,A,A,A,C,C,A,B,B,B,B,B,A,C,C,C,B,B,B,B,B,B,B,A,A,A,C,C,C,A,C,C,A,C,C,C,A,C,A,A,D,A,D,C,B,B,C,C,A,A,A",0.0625,0.375,0.8221,1.0,True,True,True,
gender_prediction_3f407e3f-9128-489f-a0ac-6fef7395135d,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,A,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0156,1.0,1.0,1.0,True,True,True,
intonation_based_reasoning_cfeb892d-314e-421a-9cc3-60da7f69a39b,intonation_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,B,B,"B,B,B,B,B,B,A,B,B,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,A,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,A,B,B,B,B,B,B,B,D,A,B,B,B,B",0.0469,0.8594,0.8799,1.0,True,False,False,
gender_prediction_2f57503a-4704-4651-b458-dc10ac32e050,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,A,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0156,1.0,1.0,1.0,True,True,True,
gender_prediction_c86cf7cb-b527-4171-8307-462c97e9e446,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,A,"B,A,A,A,A,?,B,A,A,A,A,B,A,A,A,A,A,B,B,A,B,A,A,A,A,B,B,A,A,A,B,B,B,A,A,B,B,B,A,A,B,B,B,B,B,A,A,A,A,A,A,B,A,A,B,A,A,B,B,A,A,A,?,?",0.0312,0.5938,0.7113,0.9531,True,False,False,
gender_prediction_04273488-26c2-469e-9b66-aba613ccd62b,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,A,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0312,0.9844,0.9884,1.0,True,True,True,
disfluency_detection_7af61775-aeaf-47c7-9b0e-56cf2688431e,disfluency_detection,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0156,1.0,0.9937,1.0,False,False,False,
intonation_based_reasoning_2307d4ea-1172-4084-a8c2-8dc18b4204c6,intonation_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,C,C,"C,C,C,C,C,A,D,A,D,A,C,C,A,C,C,C,C,C,C,D,C,B,D,D,B,D,C,C,A,C,C,B,A,C,B,D,B,D,C,C,C,A,C,C,C,C,A,A,D,D,B,D,C,C,B,A,C,D,A,A,D,C,C,A",0.0625,0.4844,0.9087,1.0,True,True,True,
logical_reasoning_59b6f9ec-2413-4c5e-801d-ac64b7cf9077,logical_reasoning,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,B,B,"B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,B,B,B,B,B,B,B,C,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0312,0.9375,0.9581,1.0,True,False,False,
intonation_based_reasoning_d40e9254-77c9-4185-98d2-e729ce8b5444,intonation_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0156,1.0,1.0,1.0,False,False,False,
disfluency_detection_9c9bba45-74b2-4f29-8e36-673ae93674ec,disfluency_detection,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,?",0.0156,0.9844,0.9824,0.9844,True,True,True,
logical_reasoning_62d9d609-36a4-4e1d-b541-dd72069f9094,logical_reasoning,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,C,C,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,D,C,C,B,C,C,D,C,C",0.0469,0.9219,0.9009,1.0,False,False,False,
gender_prediction_a341e4bd-b794-472b-91fa-de3d7a86ed41,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,A,A,B,B,A,A,A,B,A,A,B,B,B,B,B,A,A,A,B,A,A,B,B,A,A,A,B,B,B,B,B,A,B,B,?,?,B,A,B,?,A,A,A,A,A,B,?",0.0312,0.5781,0.6306,0.9375,True,False,True,
intonation_based_reasoning_6bc247cd-da77-4678-85c5-8cb6988f455c,intonation_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C",0.0469,0.9688,0.9716,1.0,True,True,True,
gender_prediction_c310cc19-7d46-4bff-8620-df22ebe3d00a,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,A,"B,A,A,A,A,B,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B,A,A,A,A,A,A,B,B,A,A,A,B,A,A,A,A,B,B,B,A,B,A,A,A,B,B,B,B,B,B,A,B,B,B,A,A,A,B,A,A,A,A",0.0312,0.6562,0.7934,1.0,True,False,False,
gender_prediction_e87ae85f-f7fa-4303-89e2-ffb522826442,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,A,"B,B,B,A,A,B,B,B,B,B,B,A,A,A,B,B,B,B,A,B,A,A,A,A,A,A,A,B,B,A,B,B,A,A,A,A,A,B,B,A,A,A,A,A,B,B,B,B,A,B,B,A,A,A,B,B,A,A,A,A,B,B,A,B",0.0312,0.5156,0.7188,1.0,True,False,False,
intonation_based_reasoning_07afcf51-80bf-4b1a-898a-a3f11e2f4d52,intonation_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0156,1.0,0.9758,1.0,False,False,False,
disfluency_detection_9e07fa6c-71b8-4c3d-9598-d3e8ea68acac,disfluency_detection,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0156,1.0,0.9154,1.0,False,False,False,
gender_prediction_cbbc5690-4893-41f4-a961-9c0c66d9b7f2,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,A,"B,A,A,A,A,B,B,B,B,B,A,A,A,A,A,B,A,A,B,B,A,A,B,B,B,B,A,A,B,A,A,B,A,A,B,B,A,A,A,A,A,A,B,?,B,A,A,A,A,B,B,B,A,A,B,A,A,A,A,A,A,A,A,?",0.0312,0.6094,0.7512,0.9688,True,False,False,
homophone_based_reasoning_9c9fcc46-337e-4f1a-a2f5-d51697a6e4d8,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0156,1.0,1.0,1.0,True,True,True,
intonation_perception_cd1c6f82-fed4-4483-a346-38c55d3424df,intonation_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,D,D,"D,D,A,D,A,D,D,D,D,D,A,A,D,D,D,A,D,D,A,A,D,D,A,D,A,D,A,D,D,D,D,D,A,D,D,D,D,D,A,D,D,D,A,A,D,D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",0.0312,0.7656,0.962,1.0,True,False,False,
logical_reasoning_70892059-f78d-4c62-8df4-6ccae4a53e19,logical_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,A,"A,A,A,A,C,A,A,A,A,C,A,C,A,A,A,C,A,A,C,A,A,A,A,A,A,C,C,C,C,A,A,A,A,C,A,C,A,A,A,A,A,A,C,C,A,A,C,A,A,A,A,A,A,C,A,A,A,A,A,C,C,A,A,C",0.0312,0.7188,0.8251,1.0,False,False,False,
homophone_based_reasoning_573ff651-f2fb-4ef0-9467-d6e17b0104b7,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A",0.0312,0.9531,0.7717,1.0,False,False,False,
intonation_perception_9efa75b3-46a7-4c5d-9a21-c575975a2c21,intonation_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,D,D,"D,D,D,D,B,C,D,D,D,B,A,D,B,A,D,C,B,D,D,B,D,D,D,A,B,D,A,C,C,D,A,C,D,D,D,D,D,D,A,C,D,D,D,D,D,D,B,D,A,D,D,B,D,D,B,A,D,D,D,A,D,C,D,D",0.0625,0.6094,0.89,1.0,True,True,True,
disfluency_detection_c4c7094e-2876-4d4a-ad3a-5823445d5dab,disfluency_detection,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,D,D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,D,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0312,0.8594,0.9069,1.0,True,True,True,
gender_prediction_a5a94880-7267-4064-9028-71b856a38a25,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,B,"B,B,B,A,A,A,A,A,A,A,B,B,B,A,A,B,B,B,B,B,?,?,A,B,?,A,A,A,B,B,A,A,A,A,B,B,B,B,B,B,B,A,A,B,A,A,A,A,B,B,A,A,B,B,A,B,B,B,A,A,A,B,B,A",0.0312,0.4844,0.7775,0.9531,True,False,True,
homophone_based_reasoning_3a79a822-cc9c-42b7-8ba4-c470c9bc0c0a,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,C,C,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,B,C,C,C,C,A,A,C,A,A,C,C,C,A,A,C,C,C,C,C,C,C,C,C,B,D,D,C,A,A,C,C,C,C,C,C,C,C",0.0625,0.7969,0.8358,1.0,True,True,True,
intonation_perception_ad12a17b-8bc4-4037-b2cc-080d3c871b38,intonation_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,A,"A,A,A,A,D,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,D,D,A,A,A,A,A,A,D,A",0.0469,0.875,0.9241,1.0,True,False,False,
logical_reasoning_059d7690-8be2-49c1-9ec1-974e2360326e,logical_reasoning,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,C,C,"C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,B,C,C,C,C,C,C,C,C,C,C,C,C",0.0312,0.9531,0.9465,1.0,False,False,False,
homophone_based_reasoning_fd8e662a-c9e6-494d-a033-4db7d85b2256,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,C,A,A,"A,B,A,A,A,B,A,A,A,A,A,D,B,A,A,A,A,A,A,A,B,A,B,A,A,A,B,A,B,B,A,B,A,A,A,B,B,B,A,A,A,A,B,A,A,A,A,A,B,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A",0.0469,0.7344,0.9202,1.0,False,False,False,
disfluency_detection_1a218fda-61fa-49cd-898e-52ad986c9133,disfluency_detection,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0312,0.9844,0.8478,1.0,False,False,False,
intonation_perception_99a8a8ce-1974-49ac-a1b7-66bd16af3efb,intonation_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,A,"B,A,A,C,B,D,C,B,A,A,A,A,C,A,A,A,A,A,B,B,B,D,A,A,A,A,A,B,C,A,A,B,A,B,A,A,A,C,D,A,A,A,A,A,A,D,B,B,B,C,B,B,B,A,A,B,D,A,A,C,A,A,C,B",0.0625,0.5312,0.5387,1.0,True,False,False,
gender_prediction_c8a18553-5075-4dc2-b0fe-6293c6f613f0,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,A,"A,B,B,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,B,A,A,A,B,B,B,B,B,B,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,?,B,A,B,B,A,A",0.0312,0.6875,0.7755,0.9844,True,False,False,
homophone_based_reasoning_2225846c-c175-4b9e-8ea6-b11e0c99bd49,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,B,B,B,"B,B,B,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,A,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0625,0.9219,0.9393,1.0,True,True,True,
gender_prediction_78df103a-15fa-40a0-b916-ccb4e1def3b4,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,B,A,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,?,B,B,B,B,B,B,A,A,A,B,B,B,B,B,B,A,A,B,B,B,B,A,A,B,A,A,A,A,B,A,A,A,B,A,A,B,A,B,B,B,B,B,B,B,B,A,A,?",0.0312,0.6719,0.8595,0.9688,True,False,True,
emotion_recognition_584756d3-a388-4d3e-8a52-ce4a270678c7,emotion_recognition,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,D,B,B,"B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B",0.0156,1.0,1.0,1.0,False,False,False,
gender_prediction_88b98926-0711-41dc-a541-0767007e19c8,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,A,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0156,1.0,1.0,1.0,True,True,True,
gender_prediction_eea4537e-fd0f-4c9e-b80a-42c8c89695d8,gender_prediction,le10s,1,2,10,native inline MCQ (Mellow),mean_logprob,64,64,A,A,A,"A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A",0.0156,1.0,1.0,1.0,True,True,True,
logical_reasoning_eee3d244-5c3b-49ca-813a-0a6f298d6a76,logical_reasoning,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,A,A,"A,C,B,B,B,A,D,C,B,C,A,A,A,A,A,A,A,C,C,A,A,A,D,D,C,A,B,C,B,A,A,A,D,A,C,B,D,C,B,A,A,A,A,A,C,A,C,A,A,A,A,D,C,A,C,D,A,B,A,A,B,D,D,D",0.0625,0.4844,0.9154,1.0,True,True,True,
homophone_based_reasoning_6086d9a5-ff79-43cb-88ed-d4f23af61133,homophone_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,64,64,A,C,C,"C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,B,C,C,C,C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",0.0312,0.9375,0.9395,1.0,False,False,False,
